title,model,size,color_temp,downloads,features,cct,certifications,images
Serenity,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=2253&c=1647909952'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-38210_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-38210_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-38210_DIMREP.pdf'}]","CRI: 90;Input: 120/277V, 50/60Hz;ELV Dimming: 100-5%;TRIAC Dimming: 100-5%;Rated Life: 54000 Hours;Artisanal wispy pressed glass shade;Three 12” and one 6” down rods included (additional sold separately);Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Driver concealed within the canopy",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647909952;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647909952,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-38210-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-38210-AB_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-38210-AB_IMRO_3.jpg,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-38210-AB_IMRO_4.jpg,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-38210-AB_IMRO_5.jpg,https://www.modernforms.com//images/products/LINE_DRAWING/PD-38210_LINDR.png"
Sydney,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=2261&c=1647920283'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-64256_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-64256_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-64256_DIMREP.pdf'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-5%;0-10V Dimming: 100-5%;TRIAC Dimming: 100-5%;Rated Life: 50000 Hours;Up and downward illumination;Slide-on almond shaped canopy with minimal hardware;Thin powered aircraft cables provide an ultra clean look for adjustable suspension height;Driver concealed within the canopy;Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647920283;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647920283;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647920283,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-64256-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-64256-AB_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-64256-AB_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-64256-AB_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-64256-AB_IMRO_5.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-64256_LINDR.png"
Revere,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1877&c=1647912489'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-W22115_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-W22115_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/WS-W22115_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Seedy mouth-blown hammered glass;Open bottom and removable glass for easy cleaning;ACLED driverless technology",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647912489;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912489;https://www.modernforms.com//images/certification_logos//wet.gif?cb=1647912489;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912489,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22120-BK_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22120-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22125-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22125-BK_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22115_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22120_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22125_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
Revere,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1877&c=1647912489'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-W22115_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-W22115_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/WS-W22115_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Seedy mouth-blown hammered glass;Open bottom and removable glass for easy cleaning;ACLED driverless technology",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647912489;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912489;https://www.modernforms.com//images/certification_logos//wet.gif?cb=1647912489;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912489,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22120-BK_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22120-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22125-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22125-BK_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22115_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22120_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22125_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
Revere,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1877&c=1647912489'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-W22115_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-W22115_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/WS-W22115_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Seedy mouth-blown hammered glass;Open bottom and removable glass for easy cleaning;ACLED driverless technology",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647912489;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912489;https://www.modernforms.com//images/certification_logos//wet.gif?cb=1647912489;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912489,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22120-BK_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22120-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22125-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22125-BK_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-W22115-BK_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22115_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22120_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-W22125_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
Chronos,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1454&c=1647912454'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-75934_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-75934_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-75934_DIMREP.pdf'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-5%;0-10V Dimming: 100-5%;TRIAC Dimming: 100-5%;Rated Life: 50000 Hours;Sanded acrylic diffuser;Thin powered aircraft cables provide an ultra clean look for adjustable suspension height;Can be mounted on a sloped ceiling;Driver concealed within the canopy;Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912454;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912454;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912454,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75934_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75950_LINDR.png"
Chronos,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1454&c=1647912454'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-75934_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-75934_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-75934_DIMREP.pdf'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-5%;0-10V Dimming: 100-5%;TRIAC Dimming: 100-5%;Rated Life: 50000 Hours;Sanded acrylic diffuser;Thin powered aircraft cables provide an ultra clean look for adjustable suspension height;Can be mounted on a sloped ceiling;Driver concealed within the canopy;Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912454;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912454;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912454,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75934_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75950_LINDR.png"
Chronos,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1454&c=1647912454'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-75934_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-75934_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-75934_DIMREP.pdf'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-5%;0-10V Dimming: 100-5%;TRIAC Dimming: 100-5%;Rated Life: 50000 Hours;Sanded acrylic diffuser;Thin powered aircraft cables provide an ultra clean look for adjustable suspension height;Can be mounted on a sloped ceiling;Driver concealed within the canopy;Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912454;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912454;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912454,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75934_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75950_LINDR.png"
Chronos,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1454&c=1647912454'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-75934_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-75934_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-75934_DIMREP.pdf'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-5%;0-10V Dimming: 100-5%;TRIAC Dimming: 100-5%;Rated Life: 50000 Hours;Sanded acrylic diffuser;Thin powered aircraft cables provide an ultra clean look for adjustable suspension height;Can be mounted on a sloped ceiling;Driver concealed within the canopy;Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912454;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912454;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912454,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-BK_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75950-AB_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-75934-BK_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75934_LINDR.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-75950_LINDR.png"
Minx,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1602&c=1647912452'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-68026_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-68026_IESF.zip'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-10%;0-10V Dimming: 100-5%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Reclaimed K5 crystal;Up and down illumination;Minimal exposed hardware;Driver concealed within the fixture;Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647912452;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912452;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912452,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AN_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AN_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AB_IMRO_4.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-68026_LINDR.png"
Minx,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1602&c=1647912452'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-68026_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-68026_IESF.zip'}]","CRI: 90;Input: 120-277V, 50/60Hz;ELV Dimming: 100-10%;0-10V Dimming: 100-5%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;Reclaimed K5 crystal;Up and down illumination;Minimal exposed hardware;Driver concealed within the fixture;Dimming: ELV, 0-10V, TRIAC",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647912452;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912452;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647912452,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AN_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AN_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-68026-AB_IMRO_4.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-68026_LINDR.png"
Juliet,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1850&c=1647920288'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-58115_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-58115_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-58115_DIMREP.pdf'}]","CRI: 90;Input: 120/277V, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 50000 Hours;Angular die-cast cap;Thick sculptural K9 faceted crystal with distinct asymmetrical cuts;Three 12” and one 6” down rods included (additional sold separately);Coordinating crystal accent canopy included;Slide-on square canopy with minimal hardware;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Driver concealed within the canopy",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647920288;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647920288;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647920288,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BK_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BK_IMRO_6.jpg,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-58115_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
Juliet,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1850&c=1647920288'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-58115_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-58115_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-58115_DIMREP.pdf'}]","CRI: 90;Input: 120/277V, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 50000 Hours;Angular die-cast cap;Thick sculptural K9 faceted crystal with distinct asymmetrical cuts;Three 12” and one 6” down rods included (additional sold separately);Coordinating crystal accent canopy included;Slide-on square canopy with minimal hardware;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Driver concealed within the canopy",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647920288;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647920288;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647920288,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BK_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BK_IMRO_6.jpg,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-58115_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
Juliet,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1850&c=1647920288'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/PD-58115_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/PD-58115_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/PD-58115_DIMREP.pdf'}]","CRI: 90;Input: 120/277V, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 50000 Hours;Angular die-cast cap;Thick sculptural K9 faceted crystal with distinct asymmetrical cuts;Three 12” and one 6” down rods included (additional sold separately);Coordinating crystal accent canopy included;Slide-on square canopy with minimal hardware;Slope ceiling adaptable. Hang straight swivels up to 90 degrees;Driver concealed within the canopy",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//etl.png?cb=1647920288;https://www.modernforms.com//images/certification_logos//damp.gif?cb=1647920288;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647920288,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BK_IMRO_3.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_5.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BK_IMRO_6.jpg,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/PD-58115-AB_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/PD-58115_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
Curvana,,,,"[{'Spec Sheet': 'https://www.modernforms.com/dynamic-specsheet/?download=specs5&ppid=1874&c=1647912482'}, {'Instructions': 'https://www.modernforms.com/images/products/INST_SHEET/WS-60120_INSSHT.pdf'}, {'IES File': 'https://www.modernforms.com/images/products/IES_FILES/WS-60120_IESF.zip'}, {'Dimming Report': 'https://www.modernforms.com/images/products/DIM_REPORT/WS-60120_DIMREP.pdf'}]","CRI: 90;Input: 120 VAC, 50/60Hz;ELV Dimming: 100-10%;TRIAC Dimming: 100-10%;Rated Life: 54000 Hours;White fabric shade in a curved silhouette;ACLED driverless technology",https://www.modernforms.com/images/misc/KELVIN.jpg,https://www.modernforms.com//images/certification_logos//ada.gif?cb=1647912482;https://www.modernforms.com//images/certification_logos//etl.png?cb=1647912482;https://www.modernforms.com//images/certification_logos//dry?cb=1647912482;https://www.modernforms.com//images/certification_logos//title24.gif?cb=1647912482,"https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-60120-AB_IMRO_1.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-60120-AB_IMRO_2.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-60120-BN_IMRO_4.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-60120-BN_IMRO_6.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-60120-BN_IMRO_7.png,https://www.modernforms.com//images/products/TOP_PROD_IMAGE/WS-60120-BN_IMRO_8.png,https://www.modernforms.com//images/products/LINE_DRAWING/WS-60120_LINDR.png,/wp-content/uploads/2020/12/PLAY-THUMBNAIL.jpg"
